wave,norm,flux
4731.00,0.866260,1.72526e+06
4732.00,0.866536,1.72567e+06
4733.00,0.878698,1.74975e+06
4734.00,0.892406,1.77691e+06
4735.00,0.904532,1.80091e+06
4736.00,0.886104,1.76409e+06
4737.00,0.868440,1.72878e+06
4738.00,0.890764,1.77307e+06
4739.00,0.914556,1.82029e+06
4740.00,0.914861,1.82076e+06
4741.00,0.909828,1.81060e+06
4742.00,0.919186,1.82907e+06
4743.00,0.939208,1.86876e+06
4744.00,0.946388,1.88290e+06
4745.00,0.933373,1.85686e+06
4746.00,0.930000,1.85000e+06
4747.00,0.945701,1.88109e+06
4748.00,0.954617,1.89867e+06
4749.00,0.952426,1.89417e+06
4750.00,0.953436,1.89603e+06
4751.00,0.956908,1.90278e+06
4752.00,0.946807,1.88255e+06
4753.00,0.926036,1.84110e+06
4754.00,0.905271,1.79967e+06
4755.00,0.903760,1.79651e+06
4756.00,0.906949,1.80271e+06
4757.00,0.907517,1.80369e+06
4758.00,0.914452,1.81732e+06
4759.00,0.928750,1.84558e+06
4760.00,0.941069,1.86991e+06
4761.00,0.921257,1.83040e+06
4762.00,0.873908,1.73619e+06
4763.00,0.852954,1.69441e+06
4764.00,0.860583,1.70942e+06
4765.00,0.863658,1.71539e+06
4766.00,0.859813,1.70761e+06
4767.00,0.874322,1.73628e+06
4768.00,0.897533,1.78222e+06
4769.00,0.924196,1.83501e+06
4770.00,0.948486,1.88309e+06
4771.00,0.942963,1.87197e+06
4772.00,0.921697,1.82960e+06
4773.00,0.920647,1.82736e+06
4774.00,0.941841,1.86927e+06
4775.00,0.945131,1.87564e+06
4776.00,0.937621,1.86058e+06
4777.00,0.950618,1.88621e+06
4778.00,0.958141,1.90098e+06
4779.00,0.941536,1.86788e+06
4780.00,0.928661,1.84218e+06
4781.00,0.933625,1.85187e+06
4782.00,0.926605,1.83780e+06
4783.00,0.910787,1.80627e+06
4784.00,0.923467,1.83125e+06
4785.00,0.934141,1.85227e+06
4786.00,0.901813,1.78802e+06
4787.00,0.883491,1.75153e+06
4788.00,0.890311,1.76491e+06
4789.00,0.880405,1.74512e+06
4790.00,0.884763,1.75360e+06
4791.00,0.899310,1.78229e+06
4792.00,0.895656,1.77489e+06
4793.00,0.912401,1.80791e+06
4794.00,0.950112,1.88248e+06
4795.00,0.968128,1.91801e+06
4796.00,0.964553,1.91077e+06
4797.00,0.944653,1.87119e+06
4798.00,0.909570,1.80154e+06
4799.00,0.887095,1.75687e+06
4800.00,0.889681,1.76184e+06
4801.00,0.909416,1.80076e+06
4802.00,0.933293,1.84788e+06
4803.00,0.942037,1.86503e+06
4804.00,0.930020,1.84109e+06
4805.00,0.906860,1.79508e+06
4806.00,0.905019,1.79128e+06
4807.00,0.912829,1.80658e+06
4808.00,0.914136,1.80901e+06
4809.00,0.916183,1.81290e+06
4810.00,0.916034,1.81245e+06
4811.00,0.918995,1.81814e+06
4812.00,0.927576,1.83496e+06
4813.00,0.932158,1.84386e+06
4814.00,0.937666,1.85460e+06
4815.00,0.944918,1.86878e+06
4816.00,0.950492,1.87964e+06
4817.00,0.952163,1.88278e+06
4818.00,0.953391,1.88504e+06
4819.00,0.956314,1.89065e+06
4820.00,0.949977,1.87796e+06
4821.00,0.944348,1.86666e+06
4822.00,0.931349,1.84081e+06
4823.00,0.892590,1.76405e+06
4824.00,0.881595,1.74215e+06
4825.00,0.919004,1.81591e+06
4826.00,0.950948,1.87887e+06
4827.00,0.958257,1.89315e+06
4828.00,0.942882,1.86261e+06
4829.00,0.921783,1.82076e+06
4830.00,0.921585,1.82021e+06
