wave,norm,flux
3543.00,0.970228,1.07615e+06
3544.00,0.978027,1.08530e+06
3545.00,0.973127,1.08036e+06
3546.00,0.970438,1.07788e+06
3547.00,0.964475,1.07175e+06
3548.00,0.954257,1.06089e+06
3549.00,0.961147,1.06906e+06
3550.00,0.974088,1.08395e+06
3551.00,0.975157,1.08564e+06
3552.00,0.967979,1.07814e+06
3553.00,0.955074,1.06425e+06
3554.00,0.941482,1.04960e+06
3555.00,0.941837,1.05048e+06
3556.00,0.946522,1.05619e+06
3557.00,0.943938,1.05379e+06
3558.00,0.944114,1.05447e+06
3559.00,0.953718,1.06569e+06
3560.00,0.964211,1.07791e+06
3561.00,0.960689,1.07445e+06
3562.00,0.962986,1.07752e+06
3563.00,0.974004,1.09034e+06
3564.00,0.959672,1.07476e+06
3565.00,0.916484,1.02686e+06
3566.00,0.895894,1.00427e+06
3567.00,0.917481,1.02894e+06
3568.00,0.932512,1.04625e+06
3569.00,0.906766,1.01780e+06
3570.00,0.876937,984782.
3571.00,0.882738,991754.
3572.00,0.891054,1.00154e+06
3573.00,0.902944,1.01537e+06
3574.00,0.921730,1.03696e+06
3575.00,0.929820,1.04652e+06
3576.00,0.933209,1.05081e+06
3577.00,0.943901,1.06332e+06
3578.00,0.948765,1.06927e+06
3579.00,0.945590,1.06617e+06
3580.00,0.927559,1.04629e+06
3581.00,0.900703,1.01646e+06
3582.00,0.919342,1.03797e+06
3583.00,0.948907,1.07181e+06
3584.00,0.923319,1.04334e+06
3585.00,0.866127,979142.
3586.00,0.841991,952300.
3587.00,0.853994,966313.
3588.00,0.880764,997044.
3589.00,0.902404,1.02198e+06
3590.00,0.923193,1.04599e+06
3591.00,0.948883,1.07556e+06
3592.00,0.956307,1.08444e+06
3593.00,0.943590,1.07048e+06
3594.00,0.935960,1.06229e+06
3595.00,0.939664,1.06696e+06
3596.00,0.944694,1.07314e+06
3597.00,0.950316,1.07999e+06
3598.00,0.960579,1.09213e+06
3599.00,0.973814,1.10765e+06
3600.00,0.973684,1.10797e+06
3601.00,0.957673,1.09022e+06
3602.00,0.937738,1.06799e+06
3603.00,0.932299,1.06226e+06
3604.00,0.932695,1.06316e+06
3605.00,0.919360,1.04841e+06
3606.00,0.919168,1.04865e+06
3607.00,0.936380,1.06874e+06
3608.00,0.931202,1.06327e+06
3609.00,0.906153,1.03511e+06
3610.00,0.899242,1.02767e+06
3611.00,0.916109,1.04739e+06
3612.00,0.927359,1.06070e+06
3613.00,0.921998,1.05501e+06
3614.00,0.931911,1.06682e+06
3615.00,0.959035,1.09834e+06
3616.00,0.973381,1.11522e+06
3617.00,0.957945,1.09798e+06
3618.00,0.915993,1.05033e+06
3619.00,0.893375,1.02485e+06
3620.00,0.919073,1.05479e+06
3621.00,0.942927,1.08261e+06
3622.00,0.947674,1.08851e+06
3623.00,0.950697,1.09244e+06
3624.00,0.947918,1.08970e+06
3625.00,0.952649,1.09560e+06
3626.00,0.972308,1.11868e+06
3627.00,0.983089,1.13155e+06
3628.00,0.981817,1.13055e+06
3629.00,0.972368,1.12012e+06
3630.00,0.937915,1.08087e+06
3631.00,0.898529,1.03592e+06
3632.00,0.905899,1.04487e+06
3633.00,0.938723,1.08318e+06
3634.00,0.951548,1.09841e+06
3635.00,0.948430,1.09526e+06
3636.00,0.953526,1.10161e+06
3637.00,0.964184,1.11437e+06
3638.00,0.968523,1.11985e+06
3639.00,0.969985,1.12199e+06
3640.00,0.962726,1.11404e+06
3641.00,0.948689,1.09825e+06
3642.00,0.935940,1.08393e+06
3643.00,0.932507,1.08040e+06
